scan_name,case_id,corridor_halfwidth,bx,delta_core,delta_open,kappa_c2o,kappa_o2c,window,lo,hi,observable,exit_prob,mean_event_time,mean_hit_time,event_time_ratio,early_mass,late_mass,no_exit_mass
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,late,260,360,tau_out,0.8221244382070961,215.69169626785302,301.944147220447,0.7143430275215046,0.05641126289615124,0.7657131753109448,0.17787556179290387
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.008387412898556375,153.71132051406872,301.944147220447,0.509072031794825,0.0036822774243744413,0.004705135474181934,0.9916125871014436
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,early,10,60,tau_out,0.0004403029613868077,54.14504625697516,59.457105032760936,0.9106572919610056,1.9041751008090827e-07,0.00044011254387672674,0.9995596970386131
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,early,10,60,tau_mem,9.60501559317554e-07,42.615092359147226,59.457105032760936,0.7167367522462834,1.9041751008090827e-07,7.700840492366456e-07,0.9999990394984407
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,middle,120,200,tau_out,0.3474176644277231,152.79559871460717,171.5346205007448,0.8907566196757565,0.002591168589048368,0.34482649583867475,0.6525823355722769
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,0.0011091563128860014,122.4434028458294,171.5346205007448,0.7138116054263095,0.0001304790539783667,0.0009786772589076348,0.998890843687114
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,late,260,360,tau_out,0.9487212937097732,189.04462599746188,303.01820712375036,0.6238721685798156,0.14706051335643108,0.8016607803533421,0.051278706290226794
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.01881940359526539,125.12789710844253,303.01820712375036,0.41293854351577375,0.013138720114479956,0.005680683480785435,0.9811805964047347
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,early,10,60,tau_out,1.4585182342906643e-05,53.12236315108213,59.26852892699185,0.8962996739217084,1.7834915172808578e-08,1.4567347427733834e-05,0.9999854148176571
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,early,10,60,tau_mem,4.481695153929726e-08,34.17206143449906,59.26852892699185,0.5765633474148292,1.7834915172808575e-08,2.6982036366488685e-08,0.9999999551830484
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,middle,120,200,tau_out,0.084230566605148,167.0142198941592,186.2648015141823,0.8966493859090315,0.0015641828013325575,0.08266638380381544,0.9157694333948521
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,9.253008278489104e-05,125.81681451155094,186.2648015141823,0.6754728402186668,2.3959160898713853e-05,6.857092188617718e-05,0.9999074699172151
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,late,260,360,tau_out,0.20684882007264468,272.61677004223503,324.04487505831537,0.8412932622161505,0.017836673223399616,0.18901214684924506,0.7931511799273553
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.00035282653654035586,160.6506445305753,324.04487505831537,0.49576665732381814,0.00017364081662790866,0.0001791857199124472,0.9996471734634597
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,peak1,529,581,tau_out,0.4761553657410989,369.2314726847645,555.0004476789932,0.6652813961301963,0.13182174355028078,0.3443336221908181,0.5238446342589012
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,peak1,529,581,tau_mem,0.0033213291687087124,141.05747091115077,555.0004476789932,0.25415740023463373,0.0027006478035311266,0.0006206813651775858,0.9966786708312912
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,valley,1316,1368,tau_out,0.9580159570223791,267.84781798550654,1341.999832161663,0.19958856295388896,0.8868901213196378,0.07112583570274122,0.04198404297762093
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,valley,1316,1368,tau_mem,0.11549028318857486,323.57985451262607,1341.999832161663,0.24111765646901082,0.11001061091649954,0.0054796722720753255,0.8845097168114251
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,peak2,1852,1904,tau_out,0.9988862042019466,404.0272548980194,1877.9999749862336,0.2151369863042629,0.9814280234965456,0.01745818070540106,0.0011137957980533741
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,peak2,1852,1904,tau_mem,0.09585660526591902,563.3813390990074,1877.9999749862336,0.29999006741367884,0.08030727084968996,0.015549334416229063,0.904143394734081
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,peak1,382,434,tau_out,0.45473401090669713,309.72199313314553,408.01267577578295,0.7590989484438185,0.06131251308513229,0.3934214978215648,0.5452659890933029
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,peak1,382,434,tau_mem,0.001839184745795469,157.65485930207416,408.01267577578295,0.3863969642666468,0.0011121946154923116,0.0007269901303031574,0.9981608152542045
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,valley,1065,1117,tau_out,0.9918753721366145,208.34921086496993,1090.997784456277,0.19097125020176406,0.9297554451793643,0.062119926957250216,0.008124627863385525
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,valley,1065,1117,tau_mem,0.2024009655981285,212.96734260782276,1090.997784456277,0.1952041934841873,0.19860289584807,0.0037980697500585026,0.7975990344018715
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,peak2,1647,1699,tau_out,0.9999983954131524,354.142935046088,1673.000804092701,0.21168127007455098,0.9990256090837006,0.0009727863294517469,1.604586847614442e-06
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,peak2,1647,1699,tau_mem,0.06400817217061767,454.5755493727666,1673.000804092701,0.2717126903111629,0.05426210292025428,0.009746069250363393,0.9359918278293823
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,early,10,60,tau_out,1.6071809565052585e-05,53.10336162283954,59.26534228291291,0.8960272492706085,2.1190689113348263e-08,1.6050618875939235e-05,0.9999839281904349
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,early,10,60,tau_mem,5.847442240499101e-08,35.55951957531598,59.26534228291291,0.6000053016747416,2.1190689113348263e-08,3.728373329164275e-08,0.9999999415255776
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,middle,120,200,tau_out,0.12963597094302823,162.69901999039553,183.22621153376357,0.8879680403172804,0.0018061574611778636,0.12782981348185035,0.8703640290569717
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,0.00021020982559409506,131.03251803665862,183.22621153376357,0.7151406828739288,3.510651349024107e-05,0.00017510331210385399,0.999789790174406
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,late,260,360,tau_out,0.41467461883220913,252.53425093399838,311.7190399972754,0.8101341866579779,0.025878574189396895,0.38879604464281226,0.5853253811677909
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.0012693742075941487,170.45553037615764,311.7190399972754,0.5468242503815215,0.00045760259258517027,0.0008117716150089784,0.9987306257924059
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,early,10,60,tau_out,1.6632444191963552e-05,53.09796103139786,59.26433214060833,0.8959513945997,2.254685456173881e-08,1.6609897337401812e-05,0.9999833675558081
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,early,10,60,tau_mem,6.375867667850593e-08,35.89544214066215,59.26433214060833,0.6056837366444621,2.254685456173881e-08,4.121182211676712e-08,0.9999999362413233
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,middle,120,200,tau_out,0.15307554229292714,160.02206322524245,180.82934472244997,0.8849341541930373,0.001784914172199356,0.15129062812072777,0.8469244577070729
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,0.0002934999730416787,129.8328530643798,180.82934472244997,0.7179855308531737,4.1928502077689275e-05,0.00025157147096398945,0.9997065000269583
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,late,260,360,tau_out,0.5608547655583315,237.54995304675882,305.74257255379115,0.7769606668203369,0.028646924662307685,0.5322078408960238,0.43914523444166853
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.0024787998232706555,169.14385710573993,305.74257255379115,0.5532231108442754,0.0008128050652560471,0.0016659947580146084,0.9975212001767293
width_bx,width_h3_bx_p0p04,3,0.04,1.0,0.55,0.002,0.002,early,10,60,tau_out,1.7251173178188323e-05,53.09289159076633,59.26326799430858,0.8958819415065867,2.4049127850875026e-08,1.722712405033745e-05,0.9999827488268218
width_bx,width_h3_bx_p0p04,3,0.04,1.0,0.55,0.002,0.002,early,10,60,tau_mem,6.951953134534192e-08,36.18643709342026,59.26326799430858,0.610604820120542,2.4049127850875026e-08,4.5470403494466894e-08,0.9999999304804686
width_bx,width_h3_bx_p0p04,3,0.04,1.0,0.55,0.002,0.002,middle,120,200,tau_out,0.1830828034238359,156.3037863212536,177.27123178772905,0.8817211046878569,0.0016711088744598107,0.18141169454937608,0.8169171965761641
width_bx,width_h3_bx_p0p04,3,0.04,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,0.00042899269400300594,126.37734746464506,177.27123178772905,0.712903871599278,5.428721559770629e-05,0.00037470547840529967,0.999571007305997
width_bx,width_h3_bx_p0p04,3,0.04,1.0,0.55,0.002,0.002,late,260,360,tau_out,0.7536612254218968,216.95308171583278,302.5956337611638,0.7169736027555244,0.044528495508496836,0.7091327299134,0.24633877457810316
width_bx,width_h3_bx_p0p04,3,0.04,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.00559399164107791,154.43998328057262,302.5956337611638,0.5103840440819803,0.0024725883294933267,0.0031214033115845832,0.9944060083589221
width_bx,width_h3_bx_p0p08,3,0.08,1.0,0.55,0.002,0.002,early,10,60,tau_out,1.794251226425268e-05,53.0880989588453,59.262115555153,0.8958184914853102,2.57202881822527e-08,1.7916791976070427e-05,0.9999820574877357
width_bx,width_h3_bx_p0p08,3,0.08,1.0,0.55,0.002,0.002,early,10,60,tau_mem,7.584358000767952e-08,36.439963411425694,59.262115555153,0.6148947446452937,2.57202881822527e-08,5.012329182542682e-08,0.99999992415642
width_bx,width_h3_bx_p0p08,3,0.08,1.0,0.55,0.002,0.002,middle,120,200,tau_out,0.2209067403949288,151.2058122932105,172.21181675521348,0.8780222817586236,0.0014555675209303133,0.21945117287399848,0.7790932596050713
width_bx,width_h3_bx_p0p08,3,0.08,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,0.0006581022539712849,120.09230500646206,172.21181675521348,0.6973522913190359,8.604370078412531e-05,0.0005720585531871596,0.9993418977460287
width_bx,width_h3_bx_p0p08,3,0.08,1.0,0.55,0.002,0.002,late,260,360,tau_out,0.9173447020159734,193.02942264245593,303.22784469339206,0.6365821148042557,0.1180115851734216,0.7993331168425518,0.0826552979840266
width_bx,width_h3_bx_p0p08,3,0.08,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.012247527449514576,126.80489425626148,303.22784469339206,0.41818354242658645,0.008442997435520832,0.003804530013993744,0.9877524725504854
width_bx,width_h4_bx_m0p16,4,-0.16,1.0,0.55,0.002,0.002,early,10,60,tau_out,0.0,nan,59.17303309685026,nan,0.0,0.0,1.0
width_bx,width_h4_bx_m0p16,4,-0.16,1.0,0.55,0.002,0.002,early,10,60,tau_mem,0.0,nan,59.17303309685026,nan,0.0,0.0,1.0
width_bx,width_h4_bx_m0p16,4,-0.16,1.0,0.55,0.002,0.002,middle,120,200,tau_out,0.04360236986569235,164.02115966641037,186.38652241399717,0.8800054721880083,0.0008407628613058875,0.042761607004386464,0.9563976301343077
width_bx,width_h4_bx_m0p16,4,-0.16,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,5.6521590362642605e-05,121.86738680686265,186.38652241399717,0.6538422694328392,1.581467767157205e-05,4.0706912691070554e-05,0.9999434784096374
width_bx,width_h4_bx_m0p16,4,-0.16,1.0,0.55,0.002,0.002,late,260,360,tau_out,0.14035306557446278,266.60146087392536,324.43706468359994,0.8217355225239833,0.013018158903429137,0.12733490667103364,0.8596469344255372
width_bx,width_h4_bx_m0p16,4,-0.16,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.0002552062480294209,159.46592769603157,324.43706468359994,0.491515751603619,0.00012675471938527916,0.00012845152864414175,0.9997447937519706
width_bx,width_h4_bx_m0p12,4,-0.12,1.0,0.55,0.002,0.002,peak1,553,605,tau_out,0.43753377950930117,367.77315587230913,579.0039403673785,0.6351824749913736,0.1306891099072866,0.30684466960201456,0.5624662204906988
width_bx,width_h4_bx_m0p12,4,-0.12,1.0,0.55,0.002,0.002,peak1,553,605,tau_mem,0.003244854906584469,144.82413402918263,579.0039403673785,0.25012633581956556,0.0026911447054742492,0.0005537102011102198,0.9967551450934156
width_bx,width_h4_bx_m0p12,4,-0.12,1.0,0.55,0.002,0.002,valley,1340,1392,tau_out,0.9488169240362988,322.7599730183674,1365.9995487302938,0.2362811710431201,0.8565305763087612,0.09228634772753763,0.0511830759637012
width_bx,width_h4_bx_m0p12,4,-0.12,1.0,0.55,0.002,0.002,valley,1340,1392,tau_mem,0.10389290241116023,344.8253892596737,1365.9995487302938,0.25243448255908385,0.09864710343377597,0.005245798977384253,0.8961070975888398
width_bx,width_h4_bx_m0p12,4,-0.12,1.0,0.55,0.002,0.002,peak2,1852,1904,tau_out,0.9983294629046788,444.9798299404886,1878.000062837768,0.23694345849387144,0.9751392954568521,0.02319016744782676,0.0016705370953211673
width_bx,width_h4_bx_m0p12,4,-0.12,1.0,0.55,0.002,0.002,peak2,1852,1904,tau_mem,0.0803340066332168,587.7744217614407,1878.000062837768,0.31297891485332496,0.0663884132697739,0.013945593363442893,0.9196659933667832
width_bx,width_h4_bx_m0p08,4,-0.08,1.0,0.55,0.002,0.002,peak1,397,449,tau_out,0.4060241326474433,312.3749596028452,423.00506102715786,0.7384662463477949,0.05568810889287284,0.35033602375457046,0.5939758673525567
width_bx,width_h4_bx_m0p08,4,-0.08,1.0,0.55,0.002,0.002,peak1,397,449,tau_mem,0.00166819232022178,158.97675518443924,423.00506102715786,0.3758270759182065,0.0010398165588256076,0.0006283757613961725,0.9983318076797782
width_bx,width_h4_bx_m0p08,4,-0.08,1.0,0.55,0.002,0.002,valley,1079,1131,tau_out,0.9887409550081149,269.99760413166905,1105.0012875854434,0.2443414384807146,0.8864284943738473,0.10231246063426758,0.011259044991885125
width_bx,width_h4_bx_m0p08,4,-0.08,1.0,0.55,0.002,0.002,valley,1079,1131,tau_mem,0.18180532149402512,225.066932045433,1105.0012875854434,0.2036802441535887,0.17840421064980283,0.003401110844222288,0.8181946785059748
width_bx,width_h4_bx_m0p08,4,-0.08,1.0,0.55,0.002,0.002,peak2,1640,1692,tau_out,0.999996834429882,374.8835809685223,1665.9998044909464,0.22502018305042337,0.9985098758141402,0.0014869586157417736,3.1655701180355322e-06
width_bx,width_h4_bx_m0p08,4,-0.08,1.0,0.55,0.002,0.002,peak2,1640,1692,tau_mem,0.05204421900367374,474.45369220656653,1665.9998044909464,0.28478616319618233,0.043409153516838224,0.008635065486835514,0.9479557809963263
width_bx,width_h4_bx_m0p04,4,-0.04,1.0,0.55,0.002,0.002,early,10,60,tau_out,0.0,nan,59.16941218880915,nan,0.0,0.0,1.0
width_bx,width_h4_bx_m0p04,4,-0.04,1.0,0.55,0.002,0.002,early,10,60,tau_mem,0.0,nan,59.16941218880915,nan,0.0,0.0,1.0
width_bx,width_h4_bx_m0p04,4,-0.04,1.0,0.55,0.002,0.002,middle,120,200,tau_out,0.07306114504656484,159.81527343686525,183.4322447503472,0.871249619467805,0.000977174900063285,0.07208397014650156,0.9269388549534352
width_bx,width_h4_bx_m0p04,4,-0.04,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,0.00013282861954161764,127.44490378656914,183.4322447503472,0.6947791756025377,2.4114595949688666e-05,0.00010871402359192898,0.9998671713804583
width_bx,width_h4_bx_m0p04,4,-0.04,1.0,0.55,0.002,0.002,late,260,360,tau_out,0.3337696740392122,249.8095475065019,312.536827932289,0.799296355438224,0.018793193131950797,0.3149764809072614,0.6662303259607878
width_bx,width_h4_bx_m0p04,4,-0.04,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.0009653090260866533,171.80038258276682,312.536827932289,0.5496964428780449,0.00034254298163976035,0.0006227660444468929,0.9990346909739134
width_bx,width_h4_bx_p0p00,4,0.0,1.0,0.55,0.002,0.002,early,10,60,tau_out,0.0,nan,59.16779471494739,nan,0.0,0.0,1.0
width_bx,width_h4_bx_p0p00,4,0.0,1.0,0.55,0.002,0.002,early,10,60,tau_mem,0.0,nan,59.16779471494739,nan,0.0,0.0,1.0
width_bx,width_h4_bx_p0p00,4,0.0,1.0,0.55,0.002,0.002,middle,120,200,tau_out,0.08962039861717787,157.2569791449623,181.1065232893161,0.8683120645728791,0.0009672527002755614,0.0886531459169023,0.9103796013828221
width_bx,width_h4_bx_p0p00,4,0.0,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,0.00018951132753262345,126.4909079253864,181.1065232893161,0.6984337484261584,2.9534875118831078e-05,0.00015997645241379237,0.9998104886724674
width_bx,width_h4_bx_p0p00,4,0.0,1.0,0.55,0.002,0.002,late,260,360,tau_out,0.48277532950791074,236.34529792428498,306.72005861452215,0.7705570316850965,0.021322259235608047,0.4614530702723027,0.5172246704920893
width_bx,width_h4_bx_p0p00,4,0.0,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.0018810584329532747,170.11689517775307,306.72005861452215,0.5546324421890894,0.0006184319374922353,0.0012626264954610394,0.9981189415670467
width_bx,width_h4_bx_p0p04,4,0.04,1.0,0.55,0.002,0.002,early,10,60,tau_out,0.0,nan,59.16589961057064,nan,0.0,0.0,1.0
width_bx,width_h4_bx_p0p04,4,0.04,1.0,0.55,0.002,0.002,early,10,60,tau_mem,0.0,nan,59.16589961057064,nan,0.0,0.0,1.0
width_bx,width_h4_bx_p0p04,4,0.04,1.0,0.55,0.002,0.002,middle,120,200,tau_out,0.1120573614912398,153.75294865297386,177.6673614248797,0.8653978278277229,0.000907013508903025,0.11115034798233678,0.8879426385087602
width_bx,width_h4_bx_p0p04,4,0.04,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,0.00028380312718777204,123.3987312899194,177.6673614248797,0.6945492424735207,3.924678675362217e-05,0.0002445563404341499,0.9997161968728122
width_bx,width_h4_bx_p0p04,4,0.04,1.0,0.55,0.002,0.002,late,260,360,tau_out,0.6873631423495572,217.90385726797012,303.42679847897483,0.7181430854502102,0.03468455738237748,0.6526785849671797,0.3126368576504428
width_bx,width_h4_bx_p0p04,4,0.04,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.004132928718408222,155.1571401127317,303.42679847897483,0.51134949480569,0.001816636000474476,0.0023162927179337456,0.9958670712815918
width_bx,width_h4_bx_p0p08,4,0.08,1.0,0.55,0.002,0.002,early,10,60,tau_out,0.0,nan,59.16368964235053,nan,0.0,0.0,1.0
width_bx,width_h4_bx_p0p08,4,0.08,1.0,0.55,0.002,0.002,early,10,60,tau_mem,0.0,nan,59.16368964235053,nan,0.0,0.0,1.0
width_bx,width_h4_bx_p0p08,4,0.08,1.0,0.55,0.002,0.002,middle,120,200,tau_out,0.1422094930171616,149.0299619437495,172.80196895928438,0.8624320824658194,0.0007949095780252494,0.14141458343913635,0.8577905069828384
width_bx,width_h4_bx_p0p08,4,0.08,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,0.00044567608400365553,117.6841388974157,172.80196895928438,0.681034710461803,6.295088811837131e-05,0.0003827251958852842,0.9995543239159963
width_bx,width_h4_bx_p0p08,4,0.08,1.0,0.55,0.002,0.002,late,260,360,tau_out,0.873311444326793,196.56751214967596,303.57198142271426,0.6475153313835047,0.09602154289515215,0.7772899014316408,0.12668855567320703
width_bx,width_h4_bx_p0p08,4,0.08,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.00872723500172314,128.3502915800092,303.57198142271426,0.42280019051325274,0.005953044909829034,0.002774190091894106,0.9912727649982769
width_bx,width_h5_bx_m0p16,5,-0.16,1.0,0.55,0.002,0.002,early,10,60,tau_out,0.0,nan,59.16193289436125,nan,0.0,0.0,1.0
width_bx,width_h5_bx_m0p16,5,-0.16,1.0,0.55,0.002,0.002,early,10,60,tau_mem,0.0,nan,59.16193289436125,nan,0.0,0.0,1.0
width_bx,width_h5_bx_m0p16,5,-0.16,1.0,0.55,0.002,0.002,middle,120,200,tau_out,0.023899124544802107,160.93433717365482,186.46749209589512,0.8630691353476814,0.000455264992407721,0.023443859552394385,0.9761008754551979
width_bx,width_h5_bx_m0p16,5,-0.16,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,3.974981377920861e-05,117.82568398337055,186.46749209589512,0.6318832449506857,1.2023086815934566e-05,2.7726726963274048e-05,0.9999602501862208
width_bx,width_h5_bx_m0p16,5,-0.16,1.0,0.55,0.002,0.002,late,260,360,tau_out,0.1027546910040686,261.1593563014447,324.76719885409716,0.8041432670014544,0.00986726233280416,0.09288742867126444,0.8972453089959314
width_bx,width_h5_bx_m0p16,5,-0.16,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.0002165945678339385,159.74828527679108,324.76719885409716,0.4918855285892298,0.00010749909750984969,0.00010909547032408881,0.999783405432166
width_bx,width_h5_bx_m0p12,5,-0.12,1.0,0.55,0.002,0.002,peak1,581,633,tau_out,0.4325409427380442,376.7245135866298,607.0025118090496,0.620630897331673,0.13047499720104136,0.30206594553700283,0.5674590572619558
width_bx,width_h5_bx_m0p12,5,-0.12,1.0,0.55,0.002,0.002,peak1,581,633,tau_mem,0.003492587284930237,158.13554686567207,607.0025118090496,0.2605187685210407,0.0028954326746734906,0.0005971546102567465,0.9965074127150698
width_bx,width_h5_bx_m0p12,5,-0.12,1.0,0.55,0.002,0.002,valley,1382,1434,tau_out,0.9474995670367249,390.7423385819842,1407.9996725818296,0.2775159300040783,0.8238414882957853,0.12365807874093959,0.05250043296327511
width_bx,width_h5_bx_m0p12,5,-0.12,1.0,0.55,0.002,0.002,valley,1382,1434,tau_mem,0.092762852567569,374.4743118835433,1407.9996725818296,0.26596193108260807,0.08720560624222432,0.0055572463253446835,0.907237147432431
width_bx,width_h5_bx_m0p12,5,-0.12,1.0,0.55,0.002,0.002,peak2,1850,1902,tau_out,0.9974586851686632,479.65443973765883,1875.9997333905599,0.2556793752154552,0.9644387559327902,0.03301992923587305,0.002541314831336794
width_bx,width_h5_bx_m0p12,5,-0.12,1.0,0.55,0.002,0.002,peak2,1850,1902,tau_mem,0.07248473960057411,605.3539724208115,1875.9997333905599,0.3226834000273199,0.059278035468798715,0.013206704131775396,0.9275152603994259
width_bx,width_h5_bx_m0p08,5,-0.08,1.0,0.55,0.002,0.002,peak1,414,466,tau_out,0.3918514460971632,318.2444005489608,440.0028946684715,0.7232779702250551,0.05265899038696855,0.3391924557101947,0.6081485539028368
width_bx,width_h5_bx_m0p08,5,-0.08,1.0,0.55,0.002,0.002,peak1,414,466,tau_mem,0.0017215155950882648,165.93498730286768,440.0028946684715,0.37712249013246724,0.001086271486663516,0.0006352441084247486,0.9982784844049117
width_bx,width_h5_bx_m0p08,5,-0.08,1.0,0.55,0.002,0.002,valley,1107,1159,tau_out,0.9885150788549728,337.53598374518396,1132.9951814592087,0.2979147566280592,0.8404477485560025,0.14806733029897035,0.011484921145027194
width_bx,width_h5_bx_m0p08,5,-0.08,1.0,0.55,0.002,0.002,valley,1107,1159,tau_mem,0.1486686425100543,242.86555178148384,1132.9951814592087,0.21435709150032936,0.1452841089518082,0.0033845335582460834,0.8513313574899457
width_bx,width_h5_bx_m0p08,5,-0.08,1.0,0.55,0.002,0.002,peak2,1635,1687,tau_out,0.9999932221014587,392.5646421308008,1661.0004734991965,0.23634228189218556,0.997436081526118,0.002557140575340733,6.777898541310279e-06
width_bx,width_h5_bx_m0p08,5,-0.08,1.0,0.55,0.002,0.002,peak2,1635,1687,tau_mem,0.04822768619009274,489.009838275191,1661.0004734991965,0.29440680245262285,0.03984606453203958,0.00838162165805316,0.9517723138099072
width_bx,width_h5_bx_m0p04,5,-0.04,1.0,0.55,0.002,0.002,early,10,60,tau_out,0.0,nan,59.15809736152495,nan,0.0,0.0,1.0
width_bx,width_h5_bx_m0p04,5,-0.04,1.0,0.55,0.002,0.002,early,10,60,tau_mem,0.0,nan,59.15809736152495,nan,0.0,0.0,1.0
width_bx,width_h5_bx_m0p04,5,-0.04,1.0,0.55,0.002,0.002,middle,120,200,tau_out,0.04387736719789197,156.7452513170158,183.58571530930485,0.8537987340296695,0.000540217137181072,0.04333715006071089,0.9561226328021081
width_bx,width_h5_bx_m0p04,5,-0.04,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,9.791112650482517e-05,123.66477258342809,183.58571530930485,0.6736078151564131,1.9621512787049985e-05,7.828961371777519e-05,0.9999020888734952
width_bx,width_h5_bx_m0p04,5,-0.04,1.0,0.55,0.002,0.002,late,260,360,tau_out,0.2819247738767594,247.35753005141234,313.33731132900584,0.7894289033190995,0.014076969624126523,0.2678478042526329,0.7180752261232406
width_bx,width_h5_bx_m0p04,5,-0.04,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.0008360279124156239,173.41188878629106,313.33731132900584,0.5534351719901229,0.0002924483905837383,0.0005435795218318856,0.9991639720875843
width_bx,width_h5_bx_p0p00,5,0.0,1.0,0.55,0.002,0.002,early,10,60,tau_out,0.0,nan,59.15627611259997,nan,0.0,0.0,1.0
width_bx,width_h5_bx_p0p00,5,0.0,1.0,0.55,0.002,0.002,early,10,60,tau_mem,0.0,nan,59.15627611259997,nan,0.0,0.0,1.0
width_bx,width_h5_bx_p0p00,5,0.0,1.0,0.55,0.002,0.002,middle,120,200,tau_out,0.05588847141678845,154.28037875686542,181.32171006000294,0.8508654518304013,0.0005385265252779867,0.05534994489151047,0.9441115285832116
width_bx,width_h5_bx_p0p00,5,0.0,1.0,0.55,0.002,0.002,middle,120,200,tau_mem,0.00014226824934668759,123.02823787907842,181.32171006000294,0.6785080387691355,2.4706409466890245e-05,0.00011756183987979734,0.9998577317506533
width_bx,width_h5_bx_p0p00,5,0.0,1.0,0.55,0.002,0.002,late,260,360,tau_out,0.42553094633420324,235.2799673376051,307.71237612811905,0.7646100241338488,0.016239561126934293,0.40929138520726893,0.5744690536657968
width_bx,width_h5_bx_p0p00,5,0.0,1.0,0.55,0.002,0.002,late,260,360,tau_mem,0.0015906898954199194,170.70515264017175,307.71237612811905,0.5547555635821972,0.0005264740141209775,0.001064215881298942,0.9984093101045801
width_bx,width_h5_bx_p0p04,5,0.04,1.0,0.55,0.002,0.002,early,10,60,tau_out,0.0,nan,59.154107419792965,nan,0.0,0.0,1.0
width_bx,width_h5_bx_p0p04,5,0.04,1.0,0.55,0.002,0.002,early,10,60,tau_mem,0.0,nan,59.154107419792965,nan,0.0,0.0,1.0
